Last Price,Open Price,Max,Min,Size,Change Persent,Class
1.0045,1.0045,1.0057,1.0008,47.37,10000.0,XRP
1.0047,1.0064,1.008,1.0023,36.15,10000.0,XRP
1.0084,1.0047,1.0667,1.0008,232.71,0.0037,XRP
1.0032,1.0084,1.0265,1.0012,116.88,0.0052,XRP
1.0034,1.0032,1.0077,1.0027,57.7,20000.0,XRP
1.004,1.0034,1.0066,1.0021,50.14,60000.0,XRP
1.0027,1.0059,1.0061,1.001,67.06,0.0013,XRP
1.002,1.0027,1.0063,1.0017,49.12,70000.0,XRP
1.0011,1.002,1.0056,1.0005,54.06,80000.0,XRP
1.001,1.0011,1.002,0.9986,84.59,10000.0,XRP
1.0002,1.0007,1.0015,0.9999,80.24,90000.0,XRP
0.9999,1.0003,1.0024,0.9988,95.16,20000.0,XRP
1.0003,0.9999,1.0006,0.9992,93.79,30000.0,XRP
0.9998,1.0003,1.0019,0.9992,55.31,50000.0,XRP
0.9999,0.9995,1.0028,0.9989,79.59,10000.0,XRP
1.0001,0.9999,1.0012,0.9983,61.42,20000.0,XRP
1.0007,1.0001,1.0014,0.9992,58.01,50000.0,XRP
0.9997,1.0013,1.0015,0.9995,71.27,90000.0,XRP
1.001,0.9997,1.0016,0.9994,72.11,0.0013,XRP
1.0011,1.001,1.0018,1.0003,104.61,10000.0,XRP
,1.0011,1.0016,0.9997,90.12,0.0,XRP
1.0012,1.0015,1.0027,1.0009,163.48,10000.0,XRP
1.0005,1.0012,1.0031,0.9993,194.41,70000.0,XRP
1.0001,1.0004,1.0017,0.9985,179.84,30000.0,XRP
1.0012,1.0001,1.0025,0.9991,189.37,0.0011,XRP
1.0008,1.0012,1.0031,1.0,223.4,40000.0,XRP
1.0011,1.0008,1.0021,1.0002,219.38,20000.0,XRP
1.0019,1.0011,1.003,1.0006,258.98,80000.0,XRP
1.001,1.0019,1.003,1.0006,207.53,90000.0,XRP
1.0012,1.0013,1.0023,1.0003,205.92,20000.0,XRP
1.0017,1.0012,1.0027,1.0002,217.77,50000.0,XRP
1.0013,1.0019,1.003,1.0003,223.5,40000.0,XRP
1.0011,1.0013,1.0023,1.0,236.92,30000.0,XRP
1.0009,1.0011,1.0021,1.0005,209.53,20000.0,XRP
,1.0009,1.0022,1.0004,214.63,0.0,XRP
1.0001,1.0009,1.0014,0.9998,214.58,80000.0,XRP
1.0016,1.0001,1.0024,0.998,343.71,0.0015,XRP
1.0002,1.0016,1.0022,0.9984,335.53,0.0014,XRP
0.9984,1.0002,1.0333,0.9983,469.79,0.0018,XRP
1.001,0.9994,1.0036,0.9985,744.19,0.0026,XRP
1.0006,1.001,1.0028,0.9994,610.0,40000.0,XRP
1.0005,1.0006,1.0036,0.9995,593.64,10000.0,XRP
1.0002,1.0005,1.0022,0.9961,751.68,30000.0,XRP
0.9983,1.0002,1.0011,0.9979,849.18,0.0019,XRP
1.0003,0.9983,1.002,0.9954,858.77,0.002,XRP
1.0027,0.9998,1.003,0.9969,1.63,0.0024,XRP
1.0003,1.0028,1.0036,0.9979,1.48,0.0024,XRP
1.0004,1.0003,1.0041,0.9979,1.24,10000.0,XRP
1.0013,1.0004,1.0045,0.9992,1.5,90000.0,XRP
1.001,1.0013,1.0034,0.9992,1.13,30000.0,XRP
1.0005,1.0009,1.0039,0.9994,1.51,50000.0,XRP
0.9997,1.0006,1.0019,0.9991,1.16,80000.0,XRP
1.0013,0.9993,1.0017,0.9957,2.0,0.0015,XRP
1.0002,1.0013,1.003,0.9989,1.22,0.0011,XRP
0.9999,1.0002,1.0019,0.9994,1.11,20000.0,XRP
0.9997,1.0,1.0021,0.9984,1.4,20000.0,XRP
1.0004,0.9997,1.0012,0.9986,1.45,70000.0,XRP
0.9996,1.0004,1.0018,0.9991,1.38,80000.0,XRP
1.0001,0.9996,1.0008,0.9952,1.48,50000.0,XRP
,1.0002,1.0018,0.9981,2.12,0.0,XRP
1.0018,0.9994,1.0033,0.9975,2.75,0.0017,XRP
1.0002,1.0023,1.0025,0.9985,1.53,0.0015,XRP
1.0009,1.0004,1.0017,0.9997,2.12,70000.0,XRP
1.001,1.0009,1.003,0.9992,2.95,10000.0,XRP
1.0021,1.001,1.0057,0.9986,4.1,0.0011,XRP
1.0,1.0021,1.0045,0.9995,2.5,0.0022,XRP
1.0005,1.0,1.0008,0.998,1.67,50000.0,XRP
1.0003,1.0005,1.0015,0.9989,1.51,10000.0,XRP
1.0013,1.0003,1.0017,0.9994,1.26,90000.0,XRP
1.0012,1.0013,1.0035,0.9978,3.35,0.0,XRP
1.0003,1.0012,1.0041,0.9998,1.58,90000.0,XRP
0.9999,1.0003,1.0008,0.9987,2.12,40000.0,XRP
1.0007,0.9999,1.0015,0.9995,958.56,90000.0,XRP
1.0009,1.0007,1.0013,0.9993,1.47,20000.0,XRP
1.0002,1.0013,1.0014,0.9999,1.06,70000.0,XRP
,0.9997,1.0009,0.9996,1.56,0.0,XRP
1.0005,1.0002,1.0008,0.9995,2.28,40000.0,XRP
1.0006,1.0005,1.0009,0.9999,1.52,10000.0,XRP
,1.0006,1.0008,0.9999,1.42,0.0,XRP
1.0003,1.0006,1.0009,1.0001,1.29,30000.0,XRP
,1.0003,1.0011,1.0,1.79,10000.0,XRP
1.0002,1.0003,1.0007,1.0,1.15,0.0,XRP
1.0013,1.0002,1.0018,0.9999,1.62,0.001,XRP
1.0004,1.0013,1.0024,0.9998,1.15,90000.0,XRP
1.0003,1.0004,1.0006,1.0,1.19,10000.0,XRP
1.0,1.0003,1.0005,0.9996,1.21,30000.0,XRP
,1.0,1.0006,0.9994,1.83,0.0,XRP
1.0004,1.0,1.0009,0.9996,1.68,40000.0,XRP
1.0007,1.0004,1.0011,1.0,1.4,30000.0,XRP
1.0001,1.0007,1.0011,0.9992,2.01,70000.0,XRP
1.0008,1.0001,1.0013,0.9997,1.93,70000.0,XRP
1.0009,1.0008,1.0014,0.9998,1.49,0.0,XRP
1.0012,1.0009,1.0021,1.0002,1.61,30000.0,XRP
1.0007,1.0012,1.0017,1.0003,1.59,50000.0,XRP
1.0005,1.0008,1.0016,1.0001,1.38,20000.0,XRP
1.0006,1.0005,1.0013,1.0001,1.09,10000.0,XRP
1.0002,1.0006,1.0007,0.9996,1.37,40000.0,XRP
1.0001,1.0002,1.0003,0.9997,1.06,10000.0,XRP
1.0003,1.0001,1.0006,0.9999,987.43,20000.0,XRP
1.0004,1.0003,1.0009,1.0,1.13,10000.0,XRP
,1.0004,1.0011,1.0002,1.26,0.0,XRP
1.0007,1.0003,1.0009,1.0003,756.36,30000.0,XRP
1.0006,1.0007,1.0011,1.0005,903.27,10000.0,XRP
1.0005,1.0006,1.001,1.0003,814.26,10000.0,XRP
1.0007,1.0005,1.003,1.0005,1.44,20000.0,XRP
1.0003,1.0007,1.0011,1.0,1.26,40000.0,XRP
1.0002,1.0003,1.0011,1.0001,1.18,10000.0,XRP
1.0004,1.0001,1.0009,1.0,1.01,20000.0,XRP
,1.0004,1.0006,1.0,1.16,10000.0,XRP
1.0003,1.0005,1.0006,0.9997,1.49,20000.0,XRP
,1.0003,1.0006,0.9998,1.05,0.0,XRP
1.0002,1.0003,1.0008,1.0,901.46,10000.0,XRP
,1.0002,1.0006,1.0,807.23,0.0,XRP
1.0003,1.0002,1.0006,0.9999,942.11,10000.0,XRP
0.9999,1.0003,1.0006,0.9998,1.04,40000.0,XRP
0.999,0.9999,1.0019,0.9744,3.77,90000.0,XRP
0.9994,0.999,1.0004,0.9988,1.27,30000.0,XRP
0.9995,0.9993,0.9999,0.999,979.72,20000.0,XRP
0.9999,0.9995,1.0019,0.9992,1.11,40000.0,XRP
,0.9999,1.0007,0.9992,912.49,0.0,XRP
0.999,0.9999,1.0023,0.9974,2.68,90000.0,XRP
0.9996,0.999,0.9999,0.9983,986.24,50000.0,XRP
0.999,0.9996,1.0005,0.9988,932.89,50000.0,XRP
0.9996,0.999,0.9998,0.9987,709.71,60000.0,XRP
0.9999,0.9996,1.0002,0.9986,796.84,30000.0,XRP
1.0,0.9999,1.0003,0.9997,831.66,10000.0,XRP
1.0002,1.0,1.0007,0.9997,832.87,20000.0,XRP
0.9999,1.0002,1.0004,0.9984,757.47,40000.0,XRP
1.0003,0.9999,1.0007,0.9997,694.26,40000.0,XRP
0.9999,1.0003,1.0003,0.9998,698.09,30000.0,XRP
1.0002,1.0,1.0007,0.9996,652.57,30000.0,XRP
1.0,1.0002,1.0007,0.9998,616.62,20000.0,XRP
1.0003,1.0,1.0006,0.9997,791.44,30000.0,XRP
1.0002,1.0003,1.0009,0.9999,797.82,10000.0,XRP
,1.0002,1.0008,0.9999,795.75,0.0,XRP
1.0,1.0004,1.0008,0.9998,904.0,20000.0,XRP
1.0001,1.0,1.0003,0.9999,671.22,10000.0,XRP
1.0,1.0001,1.0003,0.9998,631.68,10000.0,XRP
1.0001,1.0,1.0008,0.9999,626.92,10000.0,XRP
1.0003,1.0001,1.001,0.9999,1.03,30000.0,XRP
,1.0003,1.0011,0.9998,984.09,0.0,XRP
0.9986,1.0002,1.0012,0.9818,2.4,0.0017,XRP
0.9989,1.0005,1.0006,0.9987,977.17,40000.0,XRP
0.9993,0.999,1.0004,0.9986,1.8,40000.0,XRP
1.0001,1.0001,1.0014,0.9992,1.62,80000.0,XRP
,1.0001,1.001,0.9997,1.04,0.0,XRP
1.0003,1.0001,1.001,0.9992,1.1,20000.0,XRP
,1.0003,1.0014,0.9998,864.39,0.0,XRP
0.9999,1.0003,1.0012,0.9996,617.52,30000.0,XRP
,0.9999,1.0016,0.9994,761.86,10000.0,XRP
0.41613,0.46882,0.50265,0.41079,5.68,0.1124,XRP
0.41914,0.41613,0.42904,0.37893,4.77,0.0072,XRP
0.40922,0.41914,0.42921,0.40619,11.21,0.0237,XRP
0.37986,0.40937,0.40941,0.36382,38.2,0.0717,XRP
0.37908,0.37986,0.39652,0.35601,57.64,0.0021,XRP
0.42993,0.37908,0.45847,0.37293,21.18,0.1342,XRP
0.44069,0.42988,0.46628,0.42733,17.97,0.025,XRP
0.40119,0.44049,0.45703,0.39821,32.7,0.0896,XRP
0.41454,0.40122,0.42014,0.39511,29.61,0.0333,XRP
0.49762,0.41454,0.50389,0.41394,29.15,0.2004,XRP
0.7205,0.49762,0.83501,0.48022,25.98,0.4479,XRP
0.93978,0.7205,0.94005,0.65057,10.24,0.3043,XRP
0.96087,0.93978,1.08569,0.84651,14.23,0.0224,XRP
0.9725,0.96087,1.02337,0.87771,6.01,0.0121,XRP
1.34015,0.9725,1.39759,0.95447,14.65,0.378,XRP
1.21883,1.33868,1.4709,1.03256,13.25,0.0905,XRP
1.21222,1.21819,1.32348,1.1061,7.11,0.0054,XRP
1.26543,1.21224,1.3253,1.08727,6.52,0.0439,XRP
1.63662,1.2665,1.84585,1.19237,14.26,0.2933,XRP
1.55964,1.63424,1.83318,1.45838,5.73,0.047,XRP
1.46252,1.55964,1.684,1.4153,8.47,0.0623,XRP
1.26571,1.46252,1.54454,1.13251,10.33,0.1346,XRP
1.23748,1.26571,1.30946,1.18436,6.58,0.0223,XRP
1.22472,1.23748,1.35076,1.06382,11.5,0.0103,XRP
1.0343,1.22472,1.26172,0.92723,12.44,0.1555,XRP
1.22458,1.03399,1.29892,0.85783,13.72,0.184,XRP
0.99461,1.22329,1.24904,0.9497,7.25,0.1878,XRP
1.03654,0.9951,1.05443,0.82783,5.83,0.0422,XRP
1.02127,1.03505,1.1532,0.96071,7.46,0.0147,XRP
1.42863,1.02127,1.47903,0.97683,10.27,0.3989,XRP
1.39382,1.42863,1.64667,1.33554,15.0,0.0244,XRP
1.18671,1.39382,1.41332,1.03882,6.47,0.1486,XRP
1.1476,1.18956,1.24097,1.09959,3.41,0.033,XRP
1.03807,1.14787,1.18833,0.99138,5.01,0.0954,XRP
1.02147,1.03807,1.08014,0.97161,3.5,0.016,XRP
0.99878,1.02147,1.10617,0.95328,3.1,0.0222,XRP
1.06825,0.99773,1.14873,0.97751,3.52,0.0696,XRP
0.89115,1.06871,1.14779,0.81012,9.53,0.1658,XRP
0.90935,0.89138,0.99217,0.84435,3.11,0.0204,XRP
0.89134,0.90938,0.95922,0.8556,2.62,0.0198,XRP
0.8621,0.89134,0.9395,0.85529,1.79,0.0328,XRP
0.83161,0.8621,0.9138,0.74924,3.19,0.0354,XRP
0.86068,0.83161,0.93407,0.80912,5.37,0.035,XRP
1.25652,0.86068,1.34001,0.85033,20.78,0.4599,XRP
1.15612,1.25608,1.29036,1.09524,6.51,0.0799,XRP
1.37866,1.15612,1.41736,1.07783,9.98,0.1925,XRP
1.32681,1.37769,1.4022,1.14331,8.51,0.0376,XRP
1.4228,1.32681,1.45283,1.20175,5.59,0.0723,XRP
1.62401,1.41655,1.79721,1.384,17.21,0.1414,XRP
1.45621,1.6258,1.73653,1.40015,11.2,0.1033,XRP
1.3244,1.45621,1.54368,1.32037,4.97,0.0905,XRP
1.24673,1.3244,1.37783,1.22438,5.21,0.0586,XRP
1.29277,1.24673,1.37862,1.23345,6.8,0.0369,XRP
1.42831,1.29277,1.51051,1.25032,8.35,0.1048,XRP
1.45746,1.42773,1.57559,1.33156,5.9,0.0204,XRP
1.7017,1.4573,1.70203,1.40961,5.14,0.1676,XRP
2.19249,1.7017,2.2207,1.7017,11.27,0.2884,XRP
3.14555,2.19249,3.52211,2.14524,25.11,0.4347,XRP
3.27411,3.13152,3.90006,2.72112,24.41,0.0409,XRP
2.70569,3.2743,3.53057,2.53468,24.82,0.1736,XRP
2.97934,2.69914,3.26015,2.56144,51.04,0.1011,XRP
1.5813,2.97927,2.97927,0.97445,225.45,0.4692,XRP
1.65332,1.58111,1.87075,1.1372,176.75,0.0455,XRP
1.56402,1.65332,1.78783,1.44457,92.14,0.054,XRP
1.69559,1.56402,1.7937,1.46667,65.74,0.0841,XRP
1.97032,1.69559,2.17816,1.66146,128.5,0.162,XRP
2.32915,1.97069,2.37385,1.84536,79.05,0.1821,XRP
2.85927,2.32913,2.88123,2.06771,116.59,0.2276,XRP
2.83448,2.8593,3.03999,2.55622,99.17,0.0087,XRP
2.81241,2.83448,2.96107,2.5936,60.96,0.0078,XRP
2.62542,2.81241,2.81465,2.27647,67.33,0.0665,XRP
2.73781,2.62541,2.88772,2.57381,44.76,0.0428,XRP
2.9182,2.73781,2.95526,2.61963,32.6,0.0659,XRP
2.91641,2.9182,3.12157,2.73119,47.8,60000.0,XRP
2.68788,2.91641,2.94063,2.53246,32.96,0.0784,XRP
2.60362,2.68788,2.75973,2.43625,32.9,0.0313,XRP
2.31828,2.60362,2.84707,2.25799,46.48,0.1096,XRP
2.32698,2.31828,2.43792,2.27054,30.23,0.0038,XRP
2.67621,2.3266,2.71705,2.21889,54.8,0.1501,XRP
3.00674,2.67621,3.31212,2.5876,183.75,0.1235,XRP
3.05977,3.00616,3.21667,2.74563,83.48,0.0176,XRP
3.03252,2.76462,3.06502,2.73472,78.08,0.0089,XRP
3.36337,3.03252,3.45114,2.6486,122.5,0.1091,XRP
4.06473,3.36337,4.45989,3.26598,208.39,0.2085,XRP
3.54887,4.06473,4.36333,3.25412,138.08,0.1269,XRP
3.32371,3.54869,3.79461,3.10236,94.99,0.0634,XRP
2.47894,3.32371,3.47977,2.32886,115.49,0.2542,XRP
2.58838,2.47915,2.64505,2.345,72.39,0.0441,XRP
2.31943,2.58872,2.71704,2.26878,52.83,0.1039,XRP
2.16688,2.31943,2.38471,1.91972,67.88,0.0658,XRP
2.11429,2.16721,2.35718,2.02733,45.99,0.0243,XRP
2.20831,2.11429,2.28475,2.00772,42.42,0.0445,XRP
2.18634,2.20831,2.45174,2.15402,45.86,0.0099,XRP
2.21878,2.18635,2.2656,2.04046,41.31,0.0148,XRP
1.97615,2.21864,2.2486,1.79759,44.63,0.1094,XRP
2.01696,1.97622,2.21042,1.79032,70.83,0.0207,XRP
2.09901,2.01696,2.19779,1.98097,51.11,0.0407,XRP
2.39476,2.09901,2.39588,1.98107,70.94,0.1409,XRP
2.32083,2.39397,2.94662,2.10182,167.49,0.0309,XRP
2.31921,2.32083,2.54946,2.20898,66.54,70000.0,XRP
2.13551,2.31921,2.34889,2.04186,39.76,0.0792,XRP
2.32239,2.13541,2.43258,2.11993,45.57,0.0875,XRP
1.97939,2.32115,2.35205,1.59183,48.05,0.1477,XRP
1.99677,1.97942,2.2291,1.88526,61.71,0.0088,XRP
2.63018,1.99688,2.7864,1.95298,138.05,0.3172,XRP
2.85953,2.63038,3.17529,2.10657,167.71,0.0872,XRP
3.15925,2.85716,3.38398,2.30808,166.17,0.1048,XRP
2.88109,3.15926,3.28382,2.62518,107.58,0.088,XRP
3.1648,2.88199,3.4948,2.72985,121.1,0.0985,XRP
5.34168,3.16563,5.3937,3.05777,194.28,0.6878,XRP
4.62726,5.34168,5.58179,3.85377,142.53,0.1337,XRP
3.63328,4.63098,4.79379,2.94018,175.5,0.2148,XRP
3.87193,3.63344,4.00208,3.19344,94.31,0.0657,XRP
4.1705,3.87193,4.58566,3.80421,75.71,0.0771,XRP
4.35266,4.1668,4.60172,3.69528,71.07,0.0437,XRP
4.1079,4.35839,4.52327,3.75807,73.06,0.0562,XRP
4.76419,4.10754,5.4077,4.07481,90.51,0.1598,XRP
6.55674,4.76424,7.18473,4.68737,141.65,0.3763,XRP
7.04549,6.55674,7.65585,6.09349,122.86,0.0745,XRP
4.44937,7.04549,7.15056,4.13782,165.0,0.3685,XRP
5.81605,4.44937,5.89141,4.2346,76.66,0.3072,XRP
6.97502,5.81625,8.39994,5.46288,195.03,0.1993,XRP
5.77485,6.97502,7.31579,5.73378,138.14,0.1721,XRP
3.42818,5.7816,6.21809,2.84332,202.58,0.4064,XRP
3.20378,3.43648,4.16418,2.44556,141.6,0.0655,XRP
3.42674,3.20458,3.99533,3.02334,95.82,0.0696,XRP
3.13344,3.42913,4.1316,2.92274,116.05,0.0856,XRP
3.03498,3.13845,3.43083,3.00051,75.26,0.0314,XRP
2.53937,3.03498,3.11383,2.12612,86.67,0.1633,XRP
3.00903,2.54121,3.06056,2.45737,52.43,0.185,XRP
2.78388,3.00903,3.1064,2.58751,40.74,0.0748,XRP
2.40362,2.78388,2.94956,2.36954,65.55,0.1366,XRP
2.69095,2.40357,2.78458,2.10345,56.25,0.1195,XRP
3.03243,2.8115,3.11396,2.72242,66.8,0.1269,XRP
3.42253,3.02905,3.53317,2.89257,76.56,0.1286,XRP
3.69696,3.42365,3.71388,3.10891,95.69,0.0802,XRP
3.69158,3.69689,3.89113,3.23558,78.05,0.0015,XRP
5.62369,3.69209,5.68116,3.67349,264.44,0.5234,XRP
5.40011,5.62481,6.1241,5.01257,133.0,0.0398,XRP
6.1171,5.39941,6.9295,3.90342,270.11,0.1328,XRP
6.39892,6.1187,8.02023,5.90838,234.32,0.0461,XRP
6.83073,6.39892,7.49321,4.48459,240.6,0.0675,XRP
7.35032,6.82554,7.77855,5.35531,139.94,0.0761,XRP
7.63168,7.3419,9.14822,7.19202,190.32,0.0383,XRP
6.89746,7.63013,8.06084,6.61677,87.35,0.0962,XRP
6.7378,6.91168,7.13131,6.36606,53.84,0.0231,XRP
6.28982,6.73945,7.17301,5.58354,78.08,0.0665,XRP
6.42353,6.28982,6.85334,6.01511,59.72,0.0213,XRP
5.91886,6.42583,6.62072,5.32573,56.45,0.0786,XRP
5.52024,5.88634,6.06457,4.64723,55.3,0.0673,XRP
4.61804,5.52024,5.55861,4.51236,54.53,0.1634,XRP
4.14041,4.61767,5.91766,3.27464,82.51,0.1034,XRP
4.51321,4.13825,6.16651,3.67228,168.0,0.09,XRP
4.24645,4.51321,4.68406,3.91452,75.91,0.0591,XRP
4.58198,4.24532,4.80966,3.87331,51.0,0.079,XRP
4.74464,4.58056,5.15779,4.19274,50.13,0.0355,XRP
4.00497,4.74508,5.35363,3.87603,82.09,0.1559,XRP
4.28052,4.00497,4.41972,3.78576,37.18,0.0688,XRP
2.95765,4.28052,4.34256,2.7047,41.91,0.309,XRP
3.08834,2.95765,3.22669,2.54186,37.49,0.0442,XRP
3.93347,3.0898,4.07524,3.0898,69.55,0.2737,XRP
4.11013,3.93347,4.59787,3.76986,68.81,0.0449,XRP
3.60125,4.11078,4.17986,3.47886,26.15,0.1238,XRP
3.4138,3.60125,3.60398,2.56385,60.74,0.0521,XRP
3.14592,3.41504,3.66502,2.98492,49.24,0.0785,XRP
3.02398,3.14592,3.22698,2.84598,66.79,0.0388,XRP
3.25889,3.024,3.29099,2.86008,57.59,0.0777,XRP
3.65709,3.25889,3.78597,3.19426,29.69,0.1222,XRP
3.90107,3.65709,4.13013,3.54584,37.18,0.0667,XRP
3.20506,3.91484,4.06408,3.07712,26.42,0.1784,XRP
3.28189,3.20506,3.29991,2.94502,20.16,0.024,XRP
3.00205,3.28189,3.29482,2.93819,23.06,0.0853,XRP
2.5371,3.00027,3.04199,2.43815,25.46,0.1549,XRP
2.51352,2.53402,2.87527,2.39808,37.76,0.0093,XRP
1.82686,2.51352,2.66199,1.4545,96.68,0.2732,XRP
1.82181,1.82686,1.92345,1.61613,29.94,0.0028,XRP
1.97382,1.82181,2.2606,1.75844,77.14,0.0834,XRP
1.91002,1.97382,2.19918,1.84405,41.59,0.0323,XRP
1.79715,1.91002,2.32914,1.79007,62.2,0.0591,XRP
1.287,1.79715,1.86391,1.19519,73.07,0.2839,XRP
1.54113,1.287,1.57714,1.21114,36.76,0.1975,XRP
1.454,1.54113,1.68214,1.33299,46.17,0.0565,XRP
1.62205,1.45408,1.65414,1.39726,32.9,0.1156,XRP
1.603,1.62205,1.70594,1.40206,39.37,0.0117,XRP
1.65015,1.603,1.79285,1.56112,28.71,0.0294,XRP
1.81515,1.65015,1.86002,1.47796,30.3,0.1,XRP
1.87701,1.81515,1.89986,1.66622,22.21,0.0341,XRP
1.91002,1.87701,1.95704,1.74212,13.57,0.0176,XRP
1.55912,1.91002,2.03506,1.52306,28.46,0.1837,XRP
1.462,1.55912,1.67998,1.43192,21.11,0.0623,XRP
1.52184,1.462,1.57901,1.41799,14.54,0.0409,XRP
1.66398,1.52184,1.67901,1.40387,19.36,0.0934,XRP
1.55003,1.66303,1.755,1.50002,26.38,0.0685,XRP
1.47499,1.55003,1.57193,1.38602,27.27,0.0484,XRP
1.40897,1.47499,1.542,1.38903,15.32,0.0448,XRP
1.40698,1.40897,1.46899,1.36192,11.34,0.0014,XRP
1.355,1.40698,1.44204,1.26395,14.88,0.0369,XRP
1.34097,1.35596,1.40897,1.29402,11.03,0.0104,XRP
1.44211,1.34097,1.49199,1.33103,17.43,0.0754,XRP
1.44598,1.44211,1.48299,1.352,30.78,0.0027,XRP
1.03899,1.44598,1.45501,0.98119,37.4,0.2815,XRP
0.99904,1.03899,1.06093,0.93791,19.67,0.0385,XRP
0.98798,0.99904,1.02251,0.91607,19.54,0.0111,XRP
0.99307,0.98798,1.04,0.94698,15.53,0.0051,XRP
0.996,0.99307,1.02999,0.969,10.99,0.003,XRP
0.843,0.99601,1.00992,0.82602,23.86,0.1536,XRP
0.79905,0.843,0.84901,0.76305,13.03,0.0521,XRP
0.71607,0.79905,0.80102,0.7,13.07,0.1039,XRP
0.79102,0.71607,0.79507,0.70533,20.17,0.1047,XRP
55.11,57.15,72.81,52.2,977.81,0.0355,XRP
53.52,55.11,68.45,52.06,916.47,0.0288,XRP
51.96,53.52,60.26,50.29,1.92,0.0292,XRP
49.05,51.96,52.09,47.37,3.58,0.0559,XRP
49.88,49.1,52.71,45.63,3.11,0.017,XRP
51.41,49.88,55.6,48.76,3.52,0.0305,XRP
57.02,51.42,57.02,50.51,3.85,0.1092,XRP
51.54,57.02,59.39,50.06,4.48,0.0961,XRP
51.71,51.54,52.62,47.96,5.71,0.0032,XRP
54.58,51.71,55.31,48.72,5.69,0.0555,XRP
57.47,54.58,57.47,53.3,8.42,0.053,XRP
57.79,57.47,58.75,53.58,6.12,0.0055,XRP
71.24,57.78,76.88,57.66,11.22,0.2328,XRP
69.19,71.24,76.07,63.39,7.92,0.0289,XRP
69.48,69.14,71.75,65.79,6.27,0.0043,XRP
61.65,69.48,70.59,59.32,6.92,0.1127,XRP
61.1,61.65,64.23,57.2,9.62,0.0089,XRP
63.9,61.03,65.7,55.63,10.47,0.0459,XRP
71.76,63.87,82.07,58.71,24.11,0.123,XRP
72.32,71.76,78.89,67.64,13.78,0.0077,XRP
86.08,72.32,97.32,70.27,18.47,0.1903,XRP
80.37,86.12,89.44,75.8,14.57,0.0663,XRP
92.17,80.37,95.79,75.38,13.92,0.1467,XRP
113.2,92.09,117.45,90.85,16.71,0.2282,XRP
114.03,113.19,124.77,97.82,17.38,0.0074,XRP
103.74,114.05,114.73,96.05,9.7,0.0902,XRP
89.68,103.74,106.48,85.75,8.99,0.1356,XRP
77.71,89.63,90.12,64.78,13.59,0.1335,XRP
69.21,77.71,78.08,67.53,7.21,0.1094,XRP
65.06,69.21,69.92,64.77,5.96,0.06,XRP
56.67,65.02,68.01,55.81,7.01,0.1289,XRP
50.09,56.67,60.57,47.58,6.31,0.1162,XRP
50.2,50.08,54.55,48.37,5.44,0.0023,XRP
44.71,50.37,56.19,43.73,6.02,0.1094,XRP
46.81,44.71,47.52,44.29,6.68,0.0471,XRP
46.18,46.81,48.63,43.46,5.99,0.0136,XRP
47.67,46.18,53.52,45.56,11.65,0.0323,XRP
40.34,47.67,47.92,33.24,16.1,0.1537,XRP
36.87,40.34,40.47,35.97,9.07,0.0858,XRP
36.58,36.87,38.28,35.1,10.2,0.0079,XRP
35.86,36.58,37.6,35.34,6.65,0.0197,XRP
36.01,35.97,38.84,31.91,12.18,0.004,XRP
37.61,36.01,42.26,35.3,11.33,0.0445,XRP
36.77,37.61,39.61,35.98,7.76,0.0222,XRP
35.84,36.77,38.23,35.19,6.41,0.0254,XRP
29.57,35.84,36.4,27.81,10.53,0.175,XRP
29.04,29.57,29.84,25.14,9.32,0.018,XRP
29.54,29.04,30.73,26.43,6.64,0.0172,XRP
32.07,29.54,33.75,28.91,6.18,0.0859,XRP
28.37,32.07,33.55,26.49,10.01,0.1156,XRP
28.1,28.37,29.95,26.43,5.97,0.0094,XRP
30.2,28.1,30.93,26.48,6.55,0.0746,XRP
34.92,30.2,36.99,29.66,10.35,0.1565,XRP
51.75,34.88,66.13,34.38,21.88,0.4819,XRP
48.87,51.75,55.87,46.06,11.86,0.0556,XRP
66.64,48.84,70.28,48.45,13.76,0.3634,XRP
70.63,66.64,72.78,66.64,14.08,0.0599,XRP
64.54,70.63,75.61,62.96,16.95,0.0862,XRP
60.71,64.54,69.2,54.61,13.37,0.0594,XRP
48.9,60.71,64.5,48.07,6.83,0.1945,XRP
50.78,48.9,53.83,48.09,4.33,0.0385,XRP
25.05,50.78,50.78,17.33,12.93,0.5067,XRP
33.18,24.93,36.24,21.4,12.47,0.3245,XRP
30.32,33.18,35.54,29.09,5.74,0.0862,XRP
32.98,30.32,33.91,28.3,3.98,0.0878,XRP
36.34,32.99,42.18,31.9,9.11,0.1018,XRP
42.17,36.34,42.66,34.0,5.62,0.1605,XRP
44.79,42.16,48.62,40.8,10.96,0.062,XRP
46.54,44.79,49.15,42.37,6.28,0.0392,XRP
45.0,46.46,47.7,41.86,4.99,0.0332,XRP
42.45,45.0,45.34,37.95,9.12,0.0566,XRP
46.95,42.45,50.39,42.4,7.68,0.106,XRP
54.5,46.95,56.28,44.21,2.57,0.1609,XRP
52.81,54.5,55.63,50.46,5.04,0.0311,XRP
52.78,52.81,55.48,48.35,4.1,50000.0,XRP
51.41,52.78,53.7,48.29,3.37,0.0259,XRP
52.25,51.41,61.36,50.21,5.92,0.0163,XRP
51.44,52.25,53.89,49.79,4.26,0.0157,XRP
55.81,51.44,58.86,50.13,4.3,0.085,XRP
59.06,55.81,63.84,55.78,5.66,0.0582,XRP
